track_popularity,track_album_release_date,danceability,energy,key,loudness,song_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.7373737373737373,2018,0.4504881450488144,0.5599022004889975,7,0.3873284505439807,1,0.0208594730238394,0.3993924520982113,0.0,0.6811017224569386,0.7899771262216677,0.4962260129498834,0.6156453493552123
0.6666666666666666,2019,0.2412831241283124,0.7249388753056234,8,0.6111071606342886,1,0.0517565872020075,0.1496448690481409,0.0,0.1255687357816054,0.3117072156373466,0.5449240425391179,0.439102526854854
0.6666666666666666,2006,0.2175732217573221,0.8092909535452322,7,0.627177700348432,1,0.0663425345043914,0.2507572508497889,0.0,0.0697107572310692,0.5300478269910585,0.918170259365147,0.8234339349285484
0.202020202020202,2018,0.806136680613668,0.4731051344743275,3,0.4302069259759653,0,0.3977415307402761,0.3619808708316016,0.0,0.0355866103347416,0.935537533790809,0.3895695376406516,0.3572383177027042
0.2929292929292929,2019,0.205020920502092,0.4694376528117358,10,0.4512550664865249,1,0.0075282308657465,0.0147609517247426,0.0035764944275582,0.3083766655833604,0.2825951341235184,0.2058090737379007,0.6210802372291756
0.2323232323232323,2019,0.5634588563458857,0.9657701711491442,5,0.8270639266159425,1,0.1922835633626097,0.0043665988755332,0.6129685916919959,0.0389380890477738,0.5342066957787482,0.5732491566406737,0.431351129395267
0.2222222222222222,2008,0.5160390516039052,0.7970660146699264,9,0.5969565526559055,0,0.0155269761606022,0.1668339739544211,4.690982776089159e-05,0.1550211244718882,0.8003742981908921,0.5924167481240307,0.51998667425924
0.4343434343434343,1986,0.8117154811715481,0.2628361858190709,1,0.0785038754177629,1,0.071047678795483,0.0158731879245607,0.0117527862208713,0.0571173220669483,0.8440424204616344,0.4781902501047307,0.8100539615025547
0.3838383838383838,2019,0.6262203626220362,0.6418092909535451,8,0.5814548816042096,0,0.0627352572145545,0.2537906223038383,6.646403242147923e-05,0.3022830679233019,0.9552921605323352,0.9341114042759604,0.6871782356564283
0.6060606060606061,2018,0.8242677824267782,0.5929095354523227,10,0.6350707530398919,0,0.1279799247176913,0.2022233075849979,0.0,0.0803745531361715,0.7577458931170722,0.375010105612841,0.5618697873692121
0.2525252525252525,1997,0.2147838214783821,0.7555012224938876,6,0.3704046078361658,1,0.0856336260978669,0.0021522377140771,0.0050861195542046,0.3835310367240819,0.7993345809939697,0.5630700484334462,0.9499238805796696
0.0606060606060606,2013,0.502092050209205,0.8826405867970659,1,0.6379862049349357,0,0.0216436637390213,0.0328600680672376,0.7629179331306991,0.082710432239194,0.2940320232896652,0.5663993885185539,0.2315734833253921
0.3333333333333333,2012,0.7587168758716877,0.4657701711491443,1,0.46782336628031,1,0.0283877038895859,0.293224451206481,2.5835866261398177e-05,0.0505159246018849,0.9199417758369725,0.3895474890308165,0.9519343629792328
0.303030303030303,2019,0.8396094839609484,0.614914425427873,10,0.4581525990187016,0,0.1248431618569635,0.0033352525811564,0.0043465045592705,0.0329460513487162,0.7743813682678312,0.5438069129741369,0.5589644659825603
0.2828282828282828,2016,0.7168758716875873,0.3850855745721271,8,0.3552584796984996,1,0.1264115432873274,0.0733050207878967,2.836879432624113e-05,0.2027543061423464,0.3584944894988563,0.4997831886699543,0.4380178735371707
0.7373737373737373,2015,0.1813110181311018,0.58679706601467,4,0.3433122377871009,1,0.2675658720200752,0.0102108945436684,0.0,0.338844653883653,0.3179455188188813,0.7411346214621168,0.6608908877500029
0.0,2013,0.6624825662482566,0.943765281173594,11,0.7742302495911256,1,0.1734629861982434,0.008097645764014,0.0105369807497467,0.0537658433539161,0.5061343314618424,0.5806574895452841,0.8554467028476024
0.0101010101010101,2005,0.608089260808926,0.7004889975550121,1,0.5134039678589206,1,0.0090966122961104,0.0561159158816166,0.0006808510638297,0.0651405589860253,0.6870451237263464,0.5736386820810946,0.6405381429960448
0.5252525252525253,1970,0.1338912133891213,0.8679706601466992,9,0.5430562468889996,1,0.0183500627352572,0.0015253409469069,0.1874366767983789,0.2860334741631459,0.5976294447910169,0.3484341812248737,0.9582912061732268
0.2929292929292929,2014,0.1841004184100418,0.82640586797066,1,0.6662874208917017,0,0.0185069008782936,0.1152666592355806,0.0,0.0971319467013324,0.1869411520066541,0.9190375046853294,0.5216020329502183
0.5858585858585859,2020,0.7921896792189679,0.6601466992665037,6,0.5570646377017706,0,0.1264115432873274,0.1051554210554158,3.0293819655521785e-06,0.0740778355541111,0.512372634643377,0.3741575593658819,0.3009564318004857
0.4242424242424242,2019,0.6262203626220362,0.815403422982885,3,0.5833037047571641,1,0.0879861982434127,0.5743168726150621,0.0078014184397163,0.5429801754956126,0.8741942191723852,0.3015514871787333,0.3317877023556346
0.6161616161616161,2015,0.5118549511854952,0.58679706601467,5,0.5697219654412288,0,0.1215495608531994,0.2295236506714428,1.4488348530901725e-06,0.1590835229119272,0.6953628613017259,0.9190595532951648,0.34070897589358
0.7878787878787878,2018,0.6806136680613668,0.3960880195599022,9,0.41890066130982,1,0.3616687578419071,0.5409497866205185,2.5835866261398177e-06,0.0961163470913227,0.405281763360366,0.3159492294010862,0.4147133222543744
0.0303030303030303,2018,0.8228730822873083,0.4584352078239609,1,0.6415416340752329,1,0.1844416562107904,0.3488362611973873,0.0,0.1580679233019174,0.3252235391973384,0.5215010693575769,0.4615625980545968
0.2727272727272727,2019,0.700139470013947,0.9792176039119804,7,0.6561188935504515,1,0.1195106649937264,0.0423646319565925,0.6484295845997974,0.338844653883653,0.8274069453108754,0.5368248531930061,0.3852688584411207
0.2323232323232323,2018,0.4909344490934449,0.9645476772616136,0,0.6353551873711157,0,0.0583437892095357,0.0029206918157696,0.2168186423505572,0.1032255443613909,0.4801414015387814,0.5739547121553985,0.3142240661328623
0.202020202020202,1991,0.7238493723849373,0.8606356968215157,6,0.4099409798762711,0,0.0664993726474278,0.0053676114553695,0.7619047619047619,0.0346725706857328,0.948014140153878,0.3164783960371298,0.6790200932027101
0.4343434343434343,2016,0.4783821478382147,0.9511002444987776,1,0.7007039749697789,1,0.073870765370138,0.00097832296136,0.0002776089159067,0.7369597010074748,0.3990434601788313,0.5956431946965745,0.3793497503360488
0.5252525252525253,2019,0.5760111576011159,0.3667481662591687,5,0.4125008888572851,0,0.0439146800501882,0.147622621412108,0.1874366767983789,0.1032255443613909,0.1100020794343938,0.2574469179718219,0.2254645608897256
0.7878787878787878,1991,0.4365411436541143,0.7909535452322738,6,0.3428144777074592,0,0.0116060225846925,0.0021522377140771,0.0115501519756838,0.0495003249918752,0.5976294447910169,0.5458941813718645,0.93313887048852
0.9494949494949496,2020,0.5550906555090656,0.4132029339853301,9,0.494773519163763,0,0.131116687578419,0.4084925664603597,0.0,0.1133815404614884,0.4843002703264712,0.7118761162108729,0.4650334886711835
0.6262626262626263,1997,0.7322175732217574,0.2836185819070904,7,0.4262248453388324,1,0.3475533249686323,0.0225466051234695,0.0003171225937183,0.2951738706532337,0.5082137658556872,0.3008165335175616,0.5864100686817976
0.3939393939393939,2015,0.1087866108786611,0.3765281173594131,1,0.3103889639479485,1,0.0177227101631116,0.5864503584312599,5.278622087132726e-06,0.2240818979525512,0.3314618423788729,0.9015897047691144,0.7588195872894126
0.3737373737373737,2019,0.5857740585774059,0.8239608801955989,1,0.2727725236436037,1,0.043444165621079,0.1789674597706188,0.8723404255319149,0.0736715957101072,0.3439384487419422,0.5366484643143249,0.7967785796464805
0.3535353535353535,1999,0.8256624825662483,0.7334963325183375,6,0.3561828912749769,1,0.3977415307402761,0.0135476031431228,0.0202634245187436,0.0884993500162495,0.560199625701809,0.3111132343105766,0.5808822105234615
0.5050505050505051,2019,0.5913528591352858,0.6772616136919315,8,0.7380359809428999,0,0.3240276035131744,0.0612726473535007,0.0,0.2748618784530387,0.6797671033478895,0.8600574733763034,0.3557159292960987
0.6666666666666666,2019,0.9107391910739192,0.4339853300733496,11,0.2951006186446704,0,0.4181304893350062,0.1435781261400421,0.0,0.1143971400714982,0.652734456227906,0.588183415035682,0.6506912728019307
0.6767676767676768,2019,0.3709902370990237,0.6699266503667481,0,0.5328166109649435,1,0.0238393977415307,0.0070662994696372,0.0,0.0951007474813129,0.1973383239758785,0.6684256557624042,0.5731540556349677
0.4242424242424242,2019,0.7461645746164576,0.5941320293398533,3,0.5537225343098913,1,0.0699498117942283,0.7977752363967042,0.0,0.1204907377315567,0.58619255562487,0.5956064470135156,0.2432218852049413
0.6363636363636364,2019,0.5034867503486751,0.4792176039119803,1,0.6540567446490791,0,0.0418757841907151,0.0615759844989056,0.0,0.2647058823529412,0.3543356207111665,0.3447961606020739,0.5072303764909141
0.0,2012,0.4239888423988842,0.852078239608802,0,0.7364004835383631,1,0.0349749058971141,0.0084717615766801,3.3434650455927054e-06,0.0814917127071823,0.2607610729881472,0.5658114255896164,0.4394008065172169
0.3535353535353535,2013,0.5285913528591353,0.7909535452322738,6,0.4719476640830548,1,0.328732747804266,0.1789674597706188,0.0,0.1296311342216444,0.9199417758369725,0.8886030735762109,0.3164863430526018
0.2222222222222222,2016,0.603905160390516,0.7493887530562346,2,0.6049207139301714,1,0.0842220828105395,0.0732039084060951,0.0,0.0263446538836529,0.3636930754834685,0.352836553655292,0.3738218921777127
0.494949494949495,1977,0.4030683403068341,0.1797066014669927,9,0.1930598023181397,1,0.0183500627352572,0.6501511589662982,0.0,0.1011943451413714,0.3283426907881056,0.4004835995090508,0.699523914668774
0.2929292929292929,2018,0.7545327754532777,0.7151589242053789,5,0.6373462276896822,1,0.1358218318695106,0.1314446403238443,0.0,0.3317354566135847,0.5539613225202745,0.4921176219839339,0.3684606057788779
0.1313131313131313,2007,0.4407252440725243,0.5537897310513448,7,0.1745004622057882,1,0.0043914680050188,0.1466114975940915,0.0009969604863221,0.3246262593435164,0.9417758369723436,0.3596716227041884,0.7552557263884531
0.2727272727272727,2019,0.210599721059972,0.9095354523227384,0,0.5482471734338334,1,0.0547365119196988,7.280091489718652e-07,0.0009655521783181,0.0841322716932076,0.1619879392805157,0.3748337167341598,0.4912704776735735
0.5959595959595959,2019,0.4156206415620642,0.8533007334963324,0,0.6242622484533883,0,0.1068067754077791,0.0012017813251416,1.833839918946302e-05,0.1600991225219369,0.5955500103971719,0.4266038526270918,0.4155461810518813
0.3737373737373737,1998,0.5732217573221758,0.8325183374083129,8,0.4442153167887364,1,0.0505018820577164,0.062890445462327,0.0,0.1255687357816054,0.3688916614680806,0.595444757208058,0.8224771157518778
0.3333333333333333,2005,0.6652719665271967,0.7689486552567236,5,0.1963307971272133,1,0.0470514429109159,0.2436793841236735,0.182370820668693,0.0840307117322067,0.8294863797047203,0.5192300625445565,0.8343811859134525
0.5353535353535354,2011,0.1994421199442119,0.1552567237163814,10,0.3207708170376165,0,0.0112923462986198,0.7866528743985229,1.4792299898682878e-05,0.0839291517712057,0.1287169889789977,0.1783953021761977,0.642486645206026
0.2525252525252525,2019,0.4616457461645746,0.7555012224938876,8,0.1981796202801678,1,0.0371706398996235,0.0122331421797014,0.0554204660587639,0.3327510562235944,0.2098149303389478,0.5660025135415211,0.3359946077235063
0.5555555555555556,2006,0.608089260808926,0.4119804400977995,4,0.4494773519163763,0,0.2424717691342534,0.0476224758102782,0.0,0.0920539486512837,0.5331669785818258,0.1983786922234552,0.651954119164662
0.5454545454545454,2015,0.5160390516039052,0.3679706601466992,0,0.3636492924696011,1,0.0167816813048933,0.0169854241243789,0.0011651469098277,0.1397871303217419,0.2170929507174048,0.5802238668851928,0.7248583171603776
0.3333333333333333,2019,0.6192468619246861,0.6577017114914425,11,0.42416269643746,0,0.2612923462986198,0.3003023179325964,0.0,0.0893118297042573,0.3844874194219173,0.6573646031617707,0.3198216520044781
0.4141414141414141,2018,0.698744769874477,0.6271393643031783,5,0.4604991822512977,1,0.5169385194479297,0.0569248149360298,0.0,0.3703282417939552,0.3792888334373051,0.316110919206544,0.3042878669905131
0.494949494949495,2019,0.7517433751743376,0.4083129584352078,6,0.338050202659461,0,0.1640526976160602,0.2891799559344151,0.0,0.1072879428014299,0.1775836972343522,0.2134305432042509,0.1744703599112133
0.4848484848484848,2019,0.5648535564853557,0.8471882640586798,2,0.7206854867382494,0,0.0349749058971141,0.0200187955784283,3.485309017223911e-06,0.0680857978550536,0.5560407569141194,0.5667742148857513,0.3287196829713303
0.4545454545454545,2019,0.7963737796373779,0.7799511002444987,1,0.4186162269785963,1,0.0131744040150564,0.1971676884949155,0.0006109422492401,0.3317354566135847,0.9199417758369725,0.514732146138186,0.3727062487652384
0.303030303030303,2019,0.6094839609483961,0.687041564792176,10,0.6053473654270072,0,0.0203889585947302,0.1607672310463222,0.1803444782168186,0.1052567435814104,0.5019754626741526,0.5958783798681492,0.2270256869148198
0.303030303030303,2004,0.891213389121339,0.7053789731051344,11,0.5588423522719193,0,0.4573400250941029,0.510616072080024,0.0,0.1286155346116347,0.3033894780619671,0.3274292055885875,0.7762243992763813
0.0202020202020202,2008,0.6778242677824268,0.5941320293398533,5,0.4783474365355898,1,0.2565872020075282,0.1375113832319432,2.137791286727457e-05,0.1834579135521612,0.868995633187773,0.9121142411970924,0.8439377563946123
0.1616161616161616,2016,0.3333333333333333,0.5427872860635696,2,0.5820237502666572,0,0.0396800501882057,0.1102110401454982,4.903748733535968e-06,0.1631459213519662,0.1547099189020586,0.3395338923880849,0.7069421686093582
